oligo	actualcounts	mappedcounts
UTR34.oligo169	1650	1650
UTR14.oligo87	1219	1219
UTR10.oligo280	1680	1680
UTR3.oligo408	1576	1576
UTR29.oligo56	299	299
UTR16.oligo167	1495	1495
UTR10.oligo253	1695	1695
UTR5.oligo327	1547	1547
UTR5.oligo284	939	939
UTR21.oligo92	1273	1273
UTR15.oligo231	163	163
UTR18.oligo296	471	471
UTR18.oligo289	1470	1470
UTR23.oligo15	1624	1624
UTR12.oligo4	1509	1509
UTR15.oligo227	1425	1425
UTR21.oligo127	1190	1190
UTR30.oligo292	355	355
UTR25.oligo418	772	772
UTR25.oligo271	1805	1805
UTR13.oligo271	380	380
UTR27.oligo308	1706	1706
UTR11.oligo241	1277	1277
UTR16.oligo315	638	638
UTR27.oligo191	1232	1232
UTR15.oligo21	1014	1014
UTR21.oligo131	950	950
UTR24.oligo37	1632	1632
UTR25.oligo122	1336	1336
UTR12.oligo272	326	326
UTR7.oligo95	1881	1881
UTR5.oligo292	1354	1354
UTR35.oligo289	1920	1920
UTR6.oligo149	1896	1896
UTR21.oligo39	1582	1582
UTR8.oligo42	989	989
UTR16.oligo305	854	854
UTR25.oligo112	1640	1640
UTR31.oligo200	419	419
UTR27.oligo234	948	948
UTR16.oligo404	1852	1852
UTR13.oligo77	1787	1787
UTR33.oligo278	537	537
UTR4.oligo36	1626	1626
UTR4.oligo156	1404	1404
UTR5.oligo234	256	256
UTR22.oligo11	1400	1400
UTR35.oligo268	643	643
UTR25.oligo109	1629	1629
UTR28.oligo186	1689	1689
UTR1.oligo28	601	601
UTR7.oligo124	1699	1699
UTR6.oligo326	1745	1745
UTR31.oligo333	1477	1477
UTR31.oligo309	640	640
UTR25.oligo36	1100	1100
UTR27.oligo165	751	751
UTR29.oligo197	795	795
UTR2.oligo113	1306	1306
UTR31.oligo52	449	449
UTR17.oligo61	1515	1515
UTR29.oligo135	409	409
UTR3.oligo376	429	429
UTR5.oligo267	1816	1816
UTR29.oligo240	1270	1270
UTR14.oligo122	1568	1568
UTR17.oligo49	1666	1666
UTR10.oligo310	472	472
UTR4.oligo69	1429	1429
UTR3.oligo466	1926	1926
UTR15.oligo273	1741	1741
UTR2.oligo14	1325	1325
UTR10.oligo308	1868	1868
UTR5.oligo96	1275	1275
UTR10.oligo302	1722	1722
UTR18.oligo121	1588	1588
UTR12.oligo160	1405	1405
UTR19.oligo30	1438	1438
UTR6.oligo373	1828	1828
UTR8.oligo32	1339	1339
UTR17.oligo252	1849	1849
UTR30.oligo413	1006	1006
UTR29.oligo76	620	620
UTR19.oligo120	1769	1769
UTR18.oligo168	1081	1081
UTR27.oligo388	949	949
UTR10.oligo219	1871	1871
UTR10.oligo28	512	512
UTR34.oligo200	1424	1424
UTR25.oligo229	661	661
UTR10.oligo158	1631	1631
UTR3.oligo145	912	912
UTR6.oligo275	1166	1166
UTR11.oligo10	1690	1690
UTR18.oligo319	1345	1345
UTR3.oligo186	456	456
UTR21.oligo192	872	872
UTR24.oligo181	1074	1074
UTR32.oligo72	1601	1601
UTR15.oligo4	1888	1888
UTR3.oligo205	1669	1669
UTR34.oligo91	1849	1849
UTR2.oligo68	1571	1571
UTR23.oligo19	997	997
UTR29.oligo38	1914	1914
UTR11.oligo23	1875	1875
UTR19.oligo14	194	194
UTR27.oligo136	1786	1786
UTR25.oligo145	1748	1748
UTR20.oligo46	1461	1461
UTR17.oligo264	1551	1551
UTR19.oligo130	895	895
UTR31.oligo101	1850	1850
UTR4.oligo233	161	161
UTR32.oligo77	1714	1714
UTR34.oligo199	1761	1761
UTR35.oligo105	1041	1041
UTR17.oligo75	1021	1021
UTR31.oligo288	692	692
UTR31.oligo211	1907	1907
UTR13.oligo255	1416	1416
UTR27.oligo316	919	919
UTR35.oligo277	1651	1651
UTR30.oligo209	1493	1493
UTR30.oligo75	1474	1474
UTR19.oligo148	1963	1963
UTR13.oligo269	1148	1148
UTR14.oligo125	1956	1956
UTR15.oligo142	1317	1317
UTR30.oligo380	531	531
UTR11.oligo72	387	387
UTR11.oligo393	869	869
UTR6.oligo146	1415	1415
UTR11.oligo98	1306	1306
UTR31.oligo328	1583	1583
UTR10.oligo307	1942	1942
UTR10.oligo312	1777	1777
UTR21.oligo140	1389	1389
UTR16.oligo353	1858	1858
UTR30.oligo60	1878	1878
UTR3.oligo92	1155	1155
UTR26.oligo61	1315	1315
UTR14.oligo101	1942	1942
UTR35.oligo259	1540	1540
UTR21.oligo2	1785	1785
UTR22.oligo28	1472	1472
UTR12.oligo182	501	501
UTR3.oligo26	756	756
UTR1.oligo85	1819	1819
UTR18.oligo11	997	997
UTR16.oligo354	974	974
UTR30.oligo3	1234	1234
UTR10.oligo10	1170	1170
UTR30.oligo357	1525	1525
UTR34.oligo164	1820	1820
UTR12.oligo253	1325	1325
UTR31.oligo254	1490	1490
UTR25.oligo68	1934	1934
UTR29.oligo259	1752	1752
UTR33.oligo218	748	748
UTR27.oligo390	1941	1941
UTR29.oligo83	1147	1147
UTR22.oligo114	752	752
UTR33.oligo101	276	276
UTR21.oligo23	394	394
UTR11.oligo88	1499	1499
UTR5.oligo101	1109	1109
UTR34.oligo253	1805	1805
UTR29.oligo129	1513	1513
UTR17.oligo48	438	438
UTR33.oligo180	1200	1200
UTR4.oligo103	1925	1925
UTR17.oligo274	1512	1512
UTR28.oligo60	1190	1190
UTR19.oligo147	1516	1516
UTR28.oligo69	1139	1139
UTR29.oligo371	772	772
UTR6.oligo148	1549	1549
UTR16.oligo166	1911	1911
UTR16.oligo285	1809	1809
UTR2.oligo204	1854	1854
UTR25.oligo107	1448	1448
UTR29.oligo280	342	342
UTR18.oligo50	1794	1794
UTR29.oligo311	1592	1592
UTR6.oligo316	1715	1715
UTR18.oligo174	1780	1780
UTR33.oligo281	1211	1211
UTR25.oligo235	1214	1214
UTR31.oligo332	1004	1004
UTR17.oligo228	1716	1716
UTR22.oligo88	771	771
UTR34.oligo153	891	891
UTR16.oligo387	1826	1826
UTR6.oligo126	1886	1886
UTR16.oligo245	1893	1893
UTR31.oligo326	1339	1339
UTR31.oligo281	1914	1914
UTR29.oligo86	1748	1748
UTR30.oligo72	1905	1905
UTR30.oligo404	675	675
UTR30.oligo391	776	776
UTR13.oligo11	561	561
UTR3.oligo231	1586	1586
UTR30.oligo138	816	816
UTR5.oligo324	1088	1088
UTR29.oligo349	1740	1740
UTR13.oligo227	1029	1029
UTR5.oligo225	1879	1879
UTR34.oligo111	1416	1416
UTR18.oligo20	1068	1068
UTR25.oligo15	340	340
UTR10.oligo49	1833	1833
UTR15.oligo228	1709	1709
UTR11.oligo122	1535	1535
UTR18.oligo136	1867	1867
UTR3.oligo22	1072	1072
UTR15.oligo235	1676	1676
UTR25.oligo274	918	918
UTR17.oligo77	1684	1684
UTR9.oligo71	1938	1938
UTR34.oligo192	1685	1685
UTR24.oligo77	1351	1351
UTR21.oligo157	1319	1319
UTR13.oligo67	1177	1177
UTR16.oligo59	1634	1634
UTR4.oligo70	1017	1017
UTR17.oligo105	1496	1496
UTR14.oligo78	1944	1944
UTR33.oligo194	1854	1854
UTR12.oligo338	1545	1545
UTR5.oligo23	981	981
UTR6.oligo21	1149	1149
UTR29.oligo60	882	882
UTR12.oligo26	1356	1356
UTR20.oligo64	1190	1190
UTR2.oligo139	1900	1900
UTR16.oligo145	1065	1065
UTR24.oligo306	1352	1352
UTR29.oligo205	1138	1138
UTR18.oligo396	275	275
UTR13.oligo220	1042	1042
UTR2.oligo328	1078	1078
UTR26.oligo87	1582	1582
UTR16.oligo318	405	405
UTR16.oligo301	1639	1639
UTR30.oligo164	1902	1902
UTR5.oligo151	1924	1924
UTR25.oligo213	1793	1793
UTR18.oligo360	1564	1564
UTR31.oligo135	924	924
UTR3.oligo330	694	694
UTR1.oligo77	702	702
UTR18.oligo193	1772	1772
UTR30.oligo54	1747	1747
UTR16.oligo363	1112	1112
UTR17.oligo81	1699	1699
UTR30.oligo31	1116	1116
UTR2.oligo173	1860	1860
UTR14.oligo102	1869	1869
UTR29.oligo182	1329	1329
UTR25.oligo238	316	316
UTR27.oligo14	1772	1772
UTR16.oligo365	889	889
UTR1.oligo73	1937	1937
UTR7.oligo64	701	701
UTR24.oligo41	1400	1400
UTR24.oligo243	1945	1945
UTR5.oligo302	1010	1010
UTR33.oligo124	655	655
UTR21.oligo213	1289	1289
UTR6.oligo225	1876	1876
UTR17.oligo44	1096	1096
UTR18.oligo86	794	794
UTR2.oligo332	1800	1800
UTR11.oligo74	472	472
UTR2.oligo359	1415	1415
UTR35.oligo227	1466	1466
UTR5.oligo143	1258	1258
UTR35.oligo144	594	594
UTR27.oligo381	1459	1459
UTR24.oligo30	1806	1806
UTR29.oligo338	1553	1553
UTR21.oligo172	1552	1552
UTR14.oligo81	866	866
UTR12.oligo258	476	476
UTR30.oligo2	494	494
UTR3.oligo83	1046	1046
UTR17.oligo60	1863	1863
UTR30.oligo200	1160	1160
UTR8.oligo37	1528	1528
UTR10.oligo156	770	770
UTR33.oligo23	656	656
UTR9.oligo68	1317	1317
UTR33.oligo46	1606	1606
UTR16.oligo61	248	248
UTR7.oligo123	759	759
UTR26.oligo83	1753	1753
UTR27.oligo245	640	640
UTR9.oligo25	242	242
UTR18.oligo451	1453	1453
UTR5.oligo382	868	868
UTR28.oligo212	1216	1216
UTR14.oligo218	1414	1414
UTR33.oligo184	1620	1620
UTR17.oligo168	1213	1213
UTR27.oligo445	687	687
UTR12.oligo205	1908	1908
UTR35.oligo10	575	575
UTR15.oligo252	1221	1221
UTR21.oligo8	507	507
UTR35.oligo141	1576	1576
UTR28.oligo39	887	887
UTR34.oligo34	1229	1229
UTR33.oligo228	872	872
UTR23.oligo61	1179	1179
UTR23.oligo18	1111	1111
UTR31.oligo289	559	559
UTR2.oligo190	1846	1846
UTR23.oligo124	310	310
UTR30.oligo318	1659	1659
UTR30.oligo36	798	798
UTR11.oligo369	362	362
UTR32.oligo164	458	458
UTR6.oligo144	1147	1147
UTR15.oligo233	906	906
UTR31.oligo314	1222	1222
UTR14.oligo136	731	731
UTR3.oligo482	1564	1564
UTR25.oligo379	913	913
UTR5.oligo319	793	793
UTR17.oligo70	1497	1497
UTR6.oligo380	1591	1591
UTR20.oligo20	947	947
UTR34.oligo41	1367	1367
UTR8.oligo2	1841	1841
UTR22.oligo59	541	541
UTR34.oligo99	1082	1082
UTR34.oligo256	1639	1639
UTR35.oligo115	1207	1207
UTR15.oligo220	1248	1248
UTR33.oligo159	1155	1155
UTR35.oligo132	1290	1290
UTR14.oligo203	1193	1193
UTR6.oligo245	858	858
UTR14.oligo103	797	797
UTR30.oligo291	1374	1374
UTR14.oligo185	1582	1582
UTR3.oligo282	1490	1490
UTR16.oligo48	1619	1619
UTR16.oligo256	1808	1808
UTR33.oligo191	741	741
UTR33.oligo117	293	293
UTR3.oligo71	1604	1604
UTR18.oligo448	1812	1812
UTR2.oligo227	965	965
UTR19.oligo96	1119	1119
UTR27.oligo91	1098	1098
UTR31.oligo251	1913	1913
UTR30.oligo257	1368	1368
UTR30.oligo465	1181	1181
UTR27.oligo266	1337	1337
UTR18.oligo157	1020	1020
UTR2.oligo103	1040	1040
UTR27.oligo455	1296	1296
UTR25.oligo383	1949	1949
UTR24.oligo234	1773	1773
UTR2.oligo292	1237	1237
UTR21.oligo38	1842	1842
UTR15.oligo234	1223	1223
UTR24.oligo118	522	522
UTR13.oligo264	1917	1917
UTR20.oligo88	1350	1350
UTR33.oligo205	730	730
UTR25.oligo43	1200	1200
UTR3.oligo242	1401	1401
UTR31.oligo271	1581	1581
UTR27.oligo268	1433	1433
UTR34.oligo45	1478	1478
UTR24.oligo157	1400	1400
UTR11.oligo342	1287	1287
UTR6.oligo321	585	585
UTR30.oligo267	586	586
UTR12.oligo55	1857	1857
UTR17.oligo236	1056	1056
UTR11.oligo397	1327	1327
UTR3.oligo194	1950	1950
UTR22.oligo2	1436	1436
UTR15.oligo165	1641	1641
UTR16.oligo224	1784	1784
UTR24.oligo261	1622	1622
UTR5.oligo298	958	958
UTR32.oligo51	763	763
UTR10.oligo185	1154	1154
UTR18.oligo298	875	875
UTR30.oligo428	167	167
UTR25.oligo272	1583	1583
UTR11.oligo448	1866	1866
UTR7.oligo9	1560	1560
UTR12.oligo41	1909	1909
UTR11.oligo367	1272	1272
UTR21.oligo166	1855	1855
UTR33.oligo245	1774	1774
UTR4.oligo164	1521	1521
UTR4.oligo142	1528	1528
UTR10.oligo81	1615	1615
UTR30.oligo312	1823	1823
UTR3.oligo368	1958	1958
UTR21.oligo204	1203	1203
UTR6.oligo2	1490	1490
UTR3.oligo289	1215	1215
UTR15.oligo32	1854	1854
UTR31.oligo40	924	924
UTR28.oligo0	489	489
UTR12.oligo51	1599	1599
UTR26.oligo3	1274	1274
UTR4.oligo217	512	512
UTR6.oligo264	1172	1172
UTR3.oligo239	371	371
UTR2.oligo60	307	307
UTR5.oligo254	1593	1593
UTR24.oligo254	1168	1168
UTR6.oligo231	895	895
UTR35.oligo58	698	698
UTR18.oligo45	1765	1765
UTR27.oligo90	1661	1661
UTR3.oligo158	1781	1781
UTR22.oligo83	868	868
UTR28.oligo149	1188	1188
UTR24.oligo255	1351	1351
UTR18.oligo78	1927	1927
UTR25.oligo1	1280	1280
UTR30.oligo405	1789	1789
UTR10.oligo318	516	516
UTR27.oligo392	1530	1530
UTR35.oligo90	1813	1813
UTR6.oligo192	1650	1650
UTR3.oligo121	1405	1405
UTR27.oligo453	1928	1928
UTR12.oligo180	485	485
UTR11.oligo414	1899	1899
UTR3.oligo401	1123	1123
UTR24.oligo91	1367	1367
UTR5.oligo371	1462	1462
UTR35.oligo306	1028	1028
UTR25.oligo111	745	745
UTR18.oligo463	1594	1594
UTR35.oligo300	1686	1686
UTR5.oligo345	1313	1313
UTR12.oligo81	1762	1762
UTR15.oligo148	673	673
UTR12.oligo28	495	495
UTR15.oligo236	857	857
UTR19.oligo115	1672	1672
UTR17.oligo84	536	536
UTR6.oligo1	1761	1761
UTR18.oligo68	392	392
UTR13.oligo151	1817	1817
UTR16.oligo307	684	684
UTR21.oligo9	1641	1641
UTR6.oligo254	669	669
UTR10.oligo63	1511	1511
UTR5.oligo139	591	591
UTR32.oligo114	1608	1608
UTR30.oligo395	1353	1353
UTR34.oligo197	1702	1702
UTR24.oligo218	1326	1326
UTR10.oligo204	821	821
UTR25.oligo364	1222	1222
UTR35.oligo48	871	871
UTR7.oligo127	1706	1706
UTR15.oligo52	370	370
UTR31.oligo129	1957	1957
UTR33.oligo229	230	230
UTR29.oligo156	1827	1827
UTR30.oligo244	406	406
UTR6.oligo314	961	961
UTR27.oligo359	1348	1348
UTR34.oligo129	1931	1931
UTR21.oligo74	1512	1512
UTR31.oligo218	1206	1206
UTR32.oligo40	1643	1643
UTR11.oligo315	1602	1602
UTR4.oligo210	1617	1617
UTR24.oligo292	941	941
UTR10.oligo87	1689	1689
UTR10.oligo72	1755	1755
UTR2.oligo278	1822	1822
UTR2.oligo48	824	824
UTR24.oligo81	1558	1558
UTR6.oligo386	1479	1479
UTR3.oligo97	522	522
UTR19.oligo51	1679	1679
UTR29.oligo364	1197	1197
UTR17.oligo212	1656	1656
UTR5.oligo171	985	985
UTR29.oligo23	1875	1875
UTR12.oligo36	1818	1818
UTR15.oligo285	851	851
UTR24.oligo175	1648	1648
UTR19.oligo34	1760	1760
UTR21.oligo5	662	662
UTR30.oligo441	1431	1431
UTR24.oligo176	1484	1484
UTR4.oligo31	658	658
UTR11.oligo28	1653	1653
UTR25.oligo270	1616	1616
UTR34.oligo110	510	510
UTR10.oligo323	1360	1360
UTR16.oligo403	1644	1644
UTR6.oligo248	1463	1463
UTR35.oligo226	1002	1002
UTR22.oligo46	1232	1232
UTR25.oligo291	1591	1591
UTR5.oligo156	1705	1705
UTR12.oligo145	1960	1960
UTR33.oligo214	1631	1631
UTR10.oligo187	1872	1872
UTR35.oligo45	1765	1765
UTR32.oligo44	1823	1823
UTR24.oligo272	1083	1083
UTR24.oligo204	182	182
UTR15.oligo251	1261	1261
UTR13.oligo131	1513	1513
UTR7.oligo116	1382	1382
UTR4.oligo234	985	985
UTR25.oligo168	1171	1171
UTR11.oligo290	699	699
UTR16.oligo62	1847	1847
UTR12.oligo352	1266	1266
UTR2.oligo365	1877	1877
UTR2.oligo179	1015	1015
UTR34.oligo121	1142	1142
UTR34.oligo27	1191	1191
UTR2.oligo387	1874	1874
UTR35.oligo125	1759	1759
UTR2.oligo143	1396	1396
UTR29.oligo368	615	615
UTR14.oligo220	1338	1338
UTR31.oligo286	854	854
UTR10.oligo287	857	857
UTR35.oligo214	1508	1508
UTR25.oligo340	1625	1625
UTR25.oligo101	1577	1577
UTR30.oligo191	1772	1772
UTR2.oligo141	961	961
UTR28.oligo230	1466	1466
UTR4.oligo93	1299	1299
UTR7.oligo129	1016	1016
UTR6.oligo168	1901	1901
UTR18.oligo103	1848	1848
UTR21.oligo181	355	355
UTR26.oligo54	1718	1718
UTR2.oligo293	697	697
UTR25.oligo223	1267	1267
UTR27.oligo208	1872	1872
UTR27.oligo110	1560	1560
UTR31.oligo148	1599	1599
UTR34.oligo173	1255	1255
UTR25.oligo236	1249	1249
UTR20.oligo80	343	343
UTR25.oligo372	1314	1314
UTR6.oligo197	1823	1823
UTR18.oligo229	1432	1432
UTR2.oligo93	1899	1899
UTR17.oligo169	121	121
UTR4.oligo67	1298	1298
UTR13.oligo168	1424	1424
UTR25.oligo233	1626	1626
UTR11.oligo345	1538	1538
UTR31.oligo131	580	580
UTR18.oligo126	1019	1019
UTR13.oligo224	1290	1290
UTR17.oligo83	1311	1311
UTR29.oligo138	1452	1452
UTR29.oligo273	1759	1759
UTR29.oligo254	1954	1954
UTR25.oligo373	1741	1741
UTR7.oligo57	1544	1544
UTR15.oligo66	1342	1342
UTR10.oligo305	1817	1817
UTR5.oligo317	1524	1524
UTR24.oligo66	1020	1020
UTR5.oligo399	558	558
UTR4.oligo194	560	560
UTR2.oligo110	1208	1208
UTR33.oligo231	549	549
UTR25.oligo384	1105	1105
UTR11.oligo109	1183	1183
UTR27.oligo408	595	595
UTR5.oligo94	499	499
UTR2.oligo386	1816	1816
UTR31.oligo141	1942	1942
UTR27.oligo177	1089	1089
UTR10.oligo59	356	356
UTR18.oligo161	569	569
UTR12.oligo312	1206	1206
UTR5.oligo342	1909	1909
UTR22.oligo29	1561	1561
UTR5.oligo349	1324	1324
UTR24.oligo178	1772	1772
UTR18.oligo399	1935	1935
UTR10.oligo329	1601	1601
UTR29.oligo285	1258	1258
UTR24.oligo60	1300	1300
UTR10.oligo262	1495	1495
UTR3.oligo49	1644	1644
UTR21.oligo22	1642	1642
UTR29.oligo361	1142	1142
UTR13.oligo246	1113	1113
UTR29.oligo327	457	457
UTR12.oligo80	1752	1752
UTR26.oligo52	1200	1200
UTR15.oligo96	781	781
UTR29.oligo202	1945	1945
UTR27.oligo7	1791	1791
UTR11.oligo316	1823	1823
UTR22.oligo1	526	526
UTR33.oligo131	1548	1548
UTR23.oligo143	1350	1350
UTR22.oligo72	232	232
UTR6.oligo271	1155	1155
UTR28.oligo151	1251	1251
UTR35.oligo167	1765	1765
UTR27.oligo389	1497	1497
UTR30.oligo368	715	715
UTR22.oligo119	615	615
UTR30.oligo415	1835	1835
UTR3.oligo156	1625	1625
UTR29.oligo241	689	689
UTR14.oligo212	726	726
UTR5.oligo144	1796	1796
UTR2.oligo161	1720	1720
UTR31.oligo195	1234	1234
UTR29.oligo342	1787	1787
UTR24.oligo262	1872	1872
UTR10.oligo256	640	640
UTR2.oligo100	1652	1652
UTR35.oligo269	1461	1461
UTR31.oligo324	1417	1417
UTR18.oligo464	1789	1789
UTR7.oligo72	387	387
UTR33.oligo54	808	808
UTR11.oligo67	621	621
UTR30.oligo466	742	742
UTR2.oligo362	1145	1145
UTR3.oligo248	807	807
UTR6.oligo0	1709	1709
UTR6.oligo401	1035	1035
UTR17.oligo41	1797	1797
UTR13.oligo46	1499	1499
UTR2.oligo271	1906	1906
UTR7.oligo109	942	942
UTR6.oligo91	1478	1478
UTR21.oligo165	1346	1346
UTR13.oligo248	1356	1356
UTR3.oligo103	1605	1605
UTR5.oligo204	1275	1275
UTR13.oligo149	1211	1211
UTR33.oligo15	475	475
UTR24.oligo184	1461	1461
UTR24.oligo206	1719	1719
UTR15.oligo75	1610	1610
UTR20.oligo58	1237	1237
UTR34.oligo76	1920	1920
UTR3.oligo210	1922	1922
UTR11.oligo222	1467	1467
UTR35.oligo290	1409	1409
UTR14.oligo209	1830	1830
UTR16.oligo217	1659	1659
UTR31.oligo302	1546	1546
UTR31.oligo84	234	234
UTR24.oligo380	1610	1610
UTR16.oligo229	1798	1798
UTR6.oligo88	1653	1653
UTR3.oligo199	1899	1899
UTR32.oligo130	1760	1760
UTR5.oligo361	1903	1903
UTR30.oligo47	1268	1268
UTR35.oligo80	1400	1400
UTR5.oligo198	1629	1629
UTR29.oligo244	1394	1394
UTR25.oligo316	1044	1044
UTR13.oligo163	1380	1380
UTR5.oligo153	1228	1228
UTR5.oligo286	1464	1464
UTR33.oligo72	1529	1529
UTR19.oligo21	514	514
UTR23.oligo110	415	415
UTR18.oligo194	1539	1539
UTR4.oligo143	1933	1933
UTR27.oligo146	1879	1879
UTR15.oligo10	1127	1127
UTR11.oligo6	1671	1671
UTR12.oligo232	1165	1165
UTR12.oligo213	1144	1144
UTR13.oligo258	492	492
UTR15.oligo244	1046	1046
UTR24.oligo253	763	763
UTR5.oligo15	384	384
UTR15.oligo8	1461	1461
UTR17.oligo25	1828	1828
UTR8.oligo27	713	713
UTR7.oligo134	1550	1550
UTR21.oligo36	1537	1537
UTR24.oligo289	618	618
UTR5.oligo137	1807	1807
UTR15.oligo117	934	934
UTR8.oligo35	428	428
UTR24.oligo220	608	608
UTR3.oligo467	1558	1558
UTR25.oligo241	1835	1835
UTR1.oligo39	436	436
UTR3.oligo280	958	958
UTR6.oligo286	460	460
UTR4.oligo203	961	961
UTR6.oligo422	984	984
UTR32.oligo171	768	768
UTR27.oligo132	1321	1321
UTR16.oligo180	616	616
UTR3.oligo134	1425	1425
UTR34.oligo102	431	431
UTR33.oligo98	417	417
UTR18.oligo376	1820	1820
UTR32.oligo17	1746	1746
UTR22.oligo56	625	625
UTR30.oligo375	1732	1732
UTR30.oligo476	1460	1462
UTR13.oligo129	214	214
UTR10.oligo254	796	796
UTR12.oligo153	1815	1815
UTR2.oligo71	1548	1548
UTR22.oligo58	1877	1877
UTR13.oligo204	1788	1788
UTR33.oligo99	1808	1808
UTR12.oligo313	1011	1011
UTR5.oligo398	1353	1353
UTR27.oligo58	1870	1870
UTR27.oligo160	1453	1453
UTR15.oligo42	1090	1090
UTR16.oligo203	1931	1931
UTR16.oligo259	1246	1246
UTR27.oligo135	966	966
UTR6.oligo7	1951	1951
UTR5.oligo128	1627	1627
UTR24.oligo315	1677	1677
UTR22.oligo102	1410	1410
UTR29.oligo239	1418	1418
UTR15.oligo195	1848	1848
UTR30.oligo132	1133	1133
UTR34.oligo61	1562	1562
UTR13.oligo43	1479	1479
UTR12.oligo122	1736	1736
UTR21.oligo176	1956	1956
UTR33.oligo211	352	352
UTR35.oligo276	1015	1015
UTR5.oligo283	1758	1758
UTR31.oligo43	1447	1447
UTR13.oligo210	675	675
UTR11.oligo197	993	993
UTR27.oligo24	1601	1601
UTR10.oligo89	1219	1219
UTR33.oligo111	1346	1346
UTR16.oligo113	1213	1213
UTR24.oligo373	1692	1692
UTR11.oligo286	1505	1505
UTR11.oligo331	431	431
UTR30.oligo342	1729	1729
UTR35.oligo177	1412	1412
UTR30.oligo167	779	779
UTR17.oligo32	820	820
UTR31.oligo42	1912	1912
UTR14.oligo193	613	613
UTR15.oligo175	996	996
UTR27.oligo407	707	707
UTR16.oligo142	789	789
UTR2.oligo417	1508	1508
UTR31.oligo102	1208	1208
UTR31.oligo80	837	837
UTR16.oligo394	859	859
UTR25.oligo5	1338	1338
UTR13.oligo256	1372	1372
UTR18.oligo387	1072	1072
UTR19.oligo33	1543	1543
UTR12.oligo317	912	912
UTR30.oligo159	948	948
UTR18.oligo208	1364	1364
UTR24.oligo43	1850	1850
UTR28.oligo112	1203	1203
UTR12.oligo194	1634	1634
UTR12.oligo207	674	674
UTR29.oligo306	1840	1840
UTR2.oligo80	1560	1560
UTR6.oligo119	1919	1919
UTR31.oligo177	1488	1488
UTR11.oligo386	1807	1807
UTR16.oligo338	1575	1575
UTR28.oligo111	1430	1430
UTR25.oligo215	1031	1031
UTR18.oligo450	915	915
UTR33.oligo93	1342	1342
UTR18.oligo368	1436	1436
UTR33.oligo167	1947	1947
UTR20.oligo13	1694	1694
UTR5.oligo396	1752	1752
UTR31.oligo90	704	704
UTR4.oligo130	967	967
UTR22.oligo129	1591	1591
UTR15.oligo89	1848	1848
UTR3.oligo411	1561	1561
UTR25.oligo416	1017	1017
UTR32.oligo170	1553	1553
UTR4.oligo123	1946	1946
UTR27.oligo140	1422	1422
UTR25.oligo262	1714	1714
UTR25.oligo386	1856	1856
UTR15.oligo37	1677	1677
UTR4.oligo62	919	919
UTR12.oligo340	1863	1863
UTR5.oligo305	873	873
UTR14.oligo79	1634	1634
UTR31.oligo89	788	788
UTR10.oligo75	1634	1634
UTR15.oligo22	769	769
UTR32.oligo43	1604	1604
UTR25.oligo409	1756	1756
UTR2.oligo422	1143	1143
UTR19.oligo107	1775	1775
UTR24.oligo36	1667	1667
UTR14.oligo158	927	927
UTR24.oligo9	1594	1594
UTR10.oligo61	1035	1035
UTR13.oligo18	1220	1220
UTR12.oligo221	1074	1074
UTR27.oligo117	1311	1311
UTR17.oligo72	732	732
UTR31.oligo294	1379	1379
UTR2.oligo135	909	909
UTR23.oligo85	1543	1543
UTR2.oligo109	1829	1829
UTR24.oligo229	1640	1640
UTR27.oligo189	1480	1480
UTR30.oligo347	767	767
UTR35.oligo119	1269	1269
UTR2.oligo9	312	312
UTR22.oligo25	1822	1822
UTR25.oligo399	1192	1192
UTR27.oligo467	1792	1792
UTR24.oligo146	1518	1518
UTR3.oligo40	857	857
UTR14.oligo26	1608	1608
UTR24.oligo87	175	175
UTR34.oligo93	845	845
UTR27.oligo265	1893	1893
UTR27.oligo81	1943	1943
UTR30.oligo326	998	998
UTR30.oligo211	815	815
UTR29.oligo70	952	952
UTR30.oligo215	1493	1493
UTR19.oligo77	814	814
UTR2.oligo174	1225	1225
UTR33.oligo11	1059	1059
UTR14.oligo110	633	633
UTR3.oligo460	1932	1932
UTR3.oligo261	1623	1623
UTR23.oligo105	1409	1409
UTR3.oligo195	1786	1786
UTR32.oligo66	1136	1136
UTR32.oligo139	1933	1933
UTR22.oligo93	1039	1039
UTR16.oligo280	824	824
UTR27.oligo450	1189	1189
UTR18.oligo9	883	883
UTR6.oligo283	1788	1788
UTR13.oligo102	1014	1014
UTR2.oligo284	1242	1242
UTR34.oligo95	807	807
UTR6.oligo115	826	826
UTR31.oligo7	1077	1077
UTR16.oligo188	977	977
UTR34.oligo122	1818	1818
UTR29.oligo24	703	703
UTR2.oligo20	1374	1374
UTR24.oligo249	1796	1796
UTR26.oligo50	461	461
UTR5.oligo79	988	988
UTR5.oligo299	792	792
UTR9.oligo24	1026	1026
UTR30.oligo64	1397	1397
UTR2.oligo255	1492	1492
UTR11.oligo184	638	638
UTR6.oligo209	1243	1243
UTR17.oligo95	831	831
UTR2.oligo197	1788	1788
UTR27.oligo214	1834	1834
UTR17.oligo245	852	852
UTR3.oligo7	899	899
UTR35.oligo22	1325	1325
UTR30.oligo0	1330	1330
UTR23.oligo149	831	831
UTR35.oligo280	1745	1745
UTR25.oligo160	536	536
UTR10.oligo64	1728	1728
UTR14.oligo159	1671	1671
UTR15.oligo76	1502	1502
