oligo	actualcounts	mappedcounts
UTR13.oligo516	1584	1584
UTR6.oligo528	1302	1302
UTR16.oligo134	168	168
UTR14.oligo225	904	904
UTR15.oligo296	1520	1520
UTR1.oligo53	1573	1573
UTR3.oligo568	903	903
UTR12.oligo571	1078	1078
UTR6.oligo443	896	896
UTR5.oligo21	767	767
UTR15.oligo556	1395	1395
UTR5.oligo167	743	743
UTR17.oligo7	1479	1479
UTR4.oligo287	1774	1774
UTR6.oligo280	515	515
UTR11.oligo88	90	90
UTR16.oligo536	1474	1474
UTR12.oligo640	559	559
UTR14.oligo403	342	342
UTR9.oligo411	1905	1905
UTR12.oligo346	1129	1129
UTR14.oligo100	1110	1110
UTR17.oligo411	1791	1791
UTR12.oligo491	721	721
UTR6.oligo117	1894	1894
UTR10.oligo248	312	312
UTR9.oligo20	996	996
UTR4.oligo141	1473	1473
UTR9.oligo268	1638	1638
UTR16.oligo560	1100	1100
UTR10.oligo35	165	165
UTR15.oligo82	1436	1436
UTR4.oligo429	342	342
UTR12.oligo363	625	625
UTR2.oligo229	291	291
UTR1.oligo817	328	328
UTR1.oligo191	838	838
UTR12.oligo809	1124	1124
UTR9.oligo232	191	191
UTR9.oligo242	321	321
UTR10.oligo102	1554	1554
UTR1.oligo476	604	604
UTR7.oligo512	697	697
UTR14.oligo161	1063	1063
UTR12.oligo16	1713	1713
UTR12.oligo394	562	562
UTR6.oligo53	57	57
UTR15.oligo543	1700	1700
UTR1.oligo203	1643	1643
UTR7.oligo568	1451	1451
UTR10.oligo49	972	972
UTR15.oligo811	750	750
UTR16.oligo331	1571	1571
UTR9.oligo349	1698	1698
UTR15.oligo862	717	717
UTR4.oligo21	624	624
UTR17.oligo560	509	509
UTR14.oligo183	1886	1886
UTR4.oligo256	843	843
UTR9.oligo60	1384	1384
UTR17.oligo415	442	442
UTR5.oligo221	973	973
UTR16.oligo621	1227	1227
UTR12.oligo687	609	609
UTR12.oligo868	1005	1005
UTR9.oligo70	239	239
UTR2.oligo291	924	924
UTR4.oligo775	1913	1913
UTR5.oligo396	1412	1412
UTR7.oligo537	905	905
UTR14.oligo410	777	777
UTR5.oligo136	565	565
UTR15.oligo673	1330	1330
UTR12.oligo355	1395	1395
UTR6.oligo323	1734	1734
UTR7.oligo366	1211	1211
UTR10.oligo444	744	744
UTR17.oligo555	138	138
UTR15.oligo570	612	612
UTR15.oligo115	1281	1281
UTR6.oligo225	1291	1291
UTR9.oligo87	978	978
UTR6.oligo300	1209	1209
UTR9.oligo54	1601	1601
UTR1.oligo260	451	451
UTR1.oligo745	671	671
UTR16.oligo576	396	396
UTR3.oligo567	1686	1686
UTR17.oligo417	1809	1809
UTR12.oligo59	1186	1186
UTR1.oligo307	1310	1310
UTR1.oligo596	1882	1882
UTR2.oligo27	1070	1070
UTR7.oligo600	880	880
UTR12.oligo494	150	150
UTR17.oligo284	665	665
UTR4.oligo139	1453	1453
UTR17.oligo80	118	118
UTR14.oligo220	1419	1419
UTR7.oligo651	1039	1039
UTR12.oligo57	1544	1544
UTR4.oligo901	1505	1505
UTR1.oligo295	1790	1790
UTR9.oligo47	1123	1123
UTR17.oligo892	1787	1787
UTR10.oligo142	1190	1190
UTR9.oligo235	915	915
UTR6.oligo145	1666	1666
UTR5.oligo306	503	503
UTR7.oligo523	665	665
UTR1.oligo462	429	429
UTR6.oligo417	1222	1222
UTR3.oligo275	1434	1434
UTR3.oligo292	623	623
UTR10.oligo72	665	665
UTR10.oligo203	1346	1346
UTR12.oligo692	576	576
UTR17.oligo860	1414	1414
UTR5.oligo90	847	847
UTR16.oligo195	1079	1079
UTR17.oligo679	898	898
UTR1.oligo836	1038	1038
UTR5.oligo138	1238	1238
UTR4.oligo53	903	903
UTR9.oligo174	604	604
UTR2.oligo216	1668	1668
UTR1.oligo473	687	687
UTR13.oligo377	1625	1625
UTR6.oligo96	1560	1560
UTR2.oligo114	1166	1166
UTR7.oligo617	1087	1087
UTR17.oligo454	1319	1319
UTR7.oligo20	589	589
UTR12.oligo278	1276	1276
UTR10.oligo113	1573	1573
UTR7.oligo657	1104	1104
UTR17.oligo607	926	926
UTR15.oligo648	829	829
UTR17.oligo750	290	290
UTR3.oligo562	883	883
UTR4.oligo368	1086	1086
UTR12.oligo569	69	69
UTR17.oligo345	853	853
UTR15.oligo861	1076	1076
UTR4.oligo462	413	413
UTR6.oligo352	598	598
UTR15.oligo896	405	405
UTR9.oligo385	195	195
UTR10.oligo560	960	960
UTR4.oligo875	1223	1223
UTR12.oligo131	1411	1411
UTR7.oligo273	90	90
UTR12.oligo141	931	931
UTR11.oligo139	1752	1752
UTR4.oligo174	1176	1176
UTR15.oligo777	446	446
UTR17.oligo517	990	990
UTR16.oligo243	1612	1612
UTR3.oligo305	1830	1830
UTR13.oligo8	1641	1641
UTR6.oligo502	1437	1437
UTR12.oligo851	1387	1387
UTR4.oligo305	985	985
UTR10.oligo247	1238	1238
UTR4.oligo594	761	761
UTR15.oligo230	487	487
UTR6.oligo256	1080	1080
UTR3.oligo53	1415	1415
UTR16.oligo685	1321	1321
UTR16.oligo297	1302	1302
UTR3.oligo492	785	785
UTR15.oligo5	393	393
UTR6.oligo314	1110	1110
UTR10.oligo173	688	688
UTR15.oligo495	875	875
UTR14.oligo12	427	427
UTR12.oligo483	1409	1409
UTR6.oligo77	1676	1676
UTR12.oligo486	1153	1153
UTR17.oligo616	1203	1203
UTR12.oligo836	1088	1088
UTR6.oligo363	1431	1431
UTR9.oligo329	165	165
UTR10.oligo470	790	790
UTR17.oligo862	1217	1217
UTR7.oligo162	384	384
UTR7.oligo238	1374	1374
UTR15.oligo349	618	618
UTR11.oligo6	652	652
UTR9.oligo38	737	737
UTR4.oligo60	1623	1623
UTR7.oligo393	461	461
UTR12.oligo314	247	247
UTR6.oligo133	691	691
UTR7.oligo700	1850	1850
UTR17.oligo645	137	137
UTR13.oligo394	1338	1338
UTR4.oligo599	823	823
UTR1.oligo428	593	593
UTR14.oligo80	894	894
UTR10.oligo311	888	888
UTR12.oligo628	651	651
UTR12.oligo242	1632	1632
UTR5.oligo346	1323	1323
UTR1.oligo227	643	643
UTR17.oligo664	829	829
UTR1.oligo805	1077	1077
UTR17.oligo220	1405	1405
UTR4.oligo852	1532	1532
UTR16.oligo305	1922	1922
UTR4.oligo551	703	703
UTR15.oligo753	1239	1239
UTR6.oligo189	494	494
UTR15.oligo295	1543	1543
UTR15.oligo199	323	323
UTR1.oligo832	1183	1183
UTR2.oligo25	846	846
UTR3.oligo25	626	626
UTR13.oligo396	513	513
UTR9.oligo171	577	577
UTR9.oligo356	81	81
UTR13.oligo240	1011	1011
UTR13.oligo358	779	779
UTR10.oligo199	212	212
UTR15.oligo942	1473	1473
UTR1.oligo590	1015	1015
UTR13.oligo191	1117	1117
UTR15.oligo555	82	82
UTR9.oligo149	376	376
UTR12.oligo770	1288	1288
UTR15.oligo645	926	926
UTR17.oligo532	1129	1129
UTR1.oligo42	356	356
UTR17.oligo696	574	574
UTR17.oligo913	809	809
UTR6.oligo309	556	556
UTR1.oligo41	1601	1601
UTR17.oligo761	1240	1240
UTR12.oligo532	1342	1342
UTR7.oligo373	436	436
UTR12.oligo540	1563	1563
UTR7.oligo487	1297	1297
UTR12.oligo534	1079	1079
UTR1.oligo577	1696	1696
UTR10.oligo403	1827	1827
UTR16.oligo11	943	943
UTR6.oligo1	1215	1215
UTR6.oligo254	1464	1464
UTR9.oligo146	253	253
UTR3.oligo583	332	332
UTR17.oligo62	1410	1410
UTR7.oligo152	50	50
UTR1.oligo753	708	708
UTR13.oligo435	1508	1508
UTR1.oligo827	1477	1477
UTR15.oligo827	954	954
UTR5.oligo56	441	441
UTR5.oligo19	1435	1435
UTR7.oligo17	713	713
UTR4.oligo604	1253	1253
UTR5.oligo234	1261	1261
UTR15.oligo569	271	271
UTR8.oligo7	1275	1275
UTR15.oligo116	1254	1254
UTR17.oligo810	823	823
UTR12.oligo263	710	710
UTR4.oligo401	1137	1137
UTR4.oligo458	926	926
UTR7.oligo604	1466	1466
UTR9.oligo282	1045	1045
UTR7.oligo81	1081	1081
UTR1.oligo671	430	430
UTR17.oligo329	1889	1889
UTR10.oligo123	1576	1576
UTR10.oligo375	353	353
UTR10.oligo209	1012	1012
UTR8.oligo17	758	758
UTR13.oligo323	538	538
UTR9.oligo92	255	255
UTR2.oligo129	1357	1357
UTR17.oligo102	1784	1784
UTR4.oligo492	1917	1917
UTR7.oligo588	1254	1254
UTR7.oligo258	877	877
UTR3.oligo425	1618	1618
UTR15.oligo153	1389	1389
UTR4.oligo460	895	895
UTR9.oligo4	1175	1175
UTR2.oligo259	887	887
UTR16.oligo241	361	361
UTR14.oligo176	520	520
UTR17.oligo807	311	311
UTR15.oligo3	1854	1854
UTR7.oligo339	735	735
UTR15.oligo24	1164	1164
UTR15.oligo504	1008	1008
UTR2.oligo235	1508	1508
UTR15.oligo771	1563	1563
UTR1.oligo244	1426	1426
UTR1.oligo23	387	387
UTR6.oligo235	1651	1651
UTR12.oligo826	118	118
UTR1.oligo525	289	289
UTR3.oligo336	866	866
UTR17.oligo465	834	834
UTR4.oligo867	1418	1418
UTR12.oligo801	545	545
UTR15.oligo486	1466	1466
UTR1.oligo127	736	736
UTR9.oligo59	1439	1439
UTR7.oligo594	1612	1612
UTR17.oligo46	822	822
UTR17.oligo916	70	70
UTR12.oligo708	160	160
UTR1.oligo377	1917	1917
UTR10.oligo204	1415	1415
UTR10.oligo260	1636	1636
UTR10.oligo184	259	259
UTR6.oligo487	1786	1786
UTR11.oligo138	559	559
UTR7.oligo169	922	922
UTR5.oligo228	1241	1241
UTR17.oligo635	891	891
UTR13.oligo451	918	918
UTR10.oligo373	417	417
UTR13.oligo128	690	690
UTR4.oligo22	855	855
UTR13.oligo324	1068	1068
UTR1.oligo409	774	774
UTR3.oligo172	1481	1481
UTR1.oligo816	676	676
UTR12.oligo674	1534	1534
UTR9.oligo426	923	923
UTR13.oligo159	331	331
UTR15.oligo875	1338	1338
UTR9.oligo33	1502	1502
UTR4.oligo54	610	610
UTR10.oligo58	1388	1388
UTR1.oligo610	307	307
UTR15.oligo214	1176	1176
UTR3.oligo482	1343	1343
UTR9.oligo68	205	205
UTR13.oligo203	818	818
UTR13.oligo452	884	884
UTR4.oligo190	440	440
UTR4.oligo244	1241	1241
UTR9.oligo408	965	965
UTR14.oligo56	388	388
UTR17.oligo386	1650	1650
UTR12.oligo396	1618	1618
UTR3.oligo185	741	741
UTR1.oligo122	309	309
UTR17.oligo229	1008	1008
UTR17.oligo624	1208	1208
UTR12.oligo857	1038	1038
UTR15.oligo870	494	494
UTR1.oligo810	339	339
UTR7.oligo150	623	623
UTR2.oligo58	154	154
UTR6.oligo32	277	277
UTR1.oligo795	1743	1743
UTR6.oligo335	1234	1234
UTR4.oligo534	1306	1306
UTR16.oligo461	763	763
UTR9.oligo403	1682	1682
UTR1.oligo551	1606	1606
UTR12.oligo112	714	714
UTR12.oligo99	1304	1304
UTR14.oligo113	1319	1319
UTR1.oligo772	881	881
UTR10.oligo161	450	450
UTR12.oligo177	1690	1690
UTR6.oligo219	1186	1186
UTR15.oligo719	428	428
UTR1.oligo718	731	731
UTR4.oligo345	1683	1683
UTR13.oligo292	1613	1613
UTR15.oligo220	48	48
UTR12.oligo772	483	483
UTR12.oligo620	874	874
UTR16.oligo657	721	721
UTR9.oligo126	1858	1858
UTR9.oligo569	1280	1280
UTR4.oligo162	1248	1248
UTR16.oligo428	279	279
UTR11.oligo61	1064	1064
UTR9.oligo37	1387	1387
UTR17.oligo185	1729	1729
UTR17.oligo735	1007	1007
UTR4.oligo388	396	396
UTR12.oligo546	1128	1128
UTR12.oligo34	678	678
UTR4.oligo904	946	946
UTR16.oligo635	914	914
UTR9.oligo481	1264	1264
UTR1.oligo449	1096	1096
UTR7.oligo540	1326	1326
UTR4.oligo296	1266	1266
UTR14.oligo430	527	527
UTR15.oligo692	1145	1145
UTR13.oligo9	547	547
UTR4.oligo64	1734	1734
UTR3.oligo21	1712	1712
UTR17.oligo100	1604	1604
UTR6.oligo177	465	465
UTR7.oligo106	1074	1074
UTR3.oligo381	1741	1741
UTR14.oligo33	1798	1798
UTR4.oligo198	820	820
UTR6.oligo386	1266	1266
UTR1.oligo405	603	603
UTR6.oligo341	1377	1377
UTR10.oligo364	880	880
UTR15.oligo833	1055	1055
UTR9.oligo419	1360	1360
UTR15.oligo698	1081	1081
UTR6.oligo168	1521	1521
UTR4.oligo528	1419	1419
UTR15.oligo92	905	905
UTR1.oligo397	1584	1584
UTR16.oligo614	1640	1640
UTR15.oligo452	352	352
UTR4.oligo786	596	596
UTR8.oligo127	472	472
UTR1.oligo513	573	573
UTR16.oligo342	1896	1896
UTR12.oligo231	1724	1724
UTR17.oligo677	1553	1553
UTR12.oligo159	909	909
UTR1.oligo841	978	978
UTR12.oligo656	846	846
UTR17.oligo445	1442	1442
UTR6.oligo547	1474	1474
UTR7.oligo433	135	135
UTR3.oligo90	442	442
UTR12.oligo487	170	170
UTR5.oligo377	1198	1198
UTR7.oligo591	1092	1092
UTR1.oligo632	274	274
UTR16.oligo197	573	573
UTR15.oligo484	1266	1266
UTR11.oligo47	679	679
UTR17.oligo55	1059	1059
UTR3.oligo277	733	733
UTR4.oligo219	1101	1101
UTR4.oligo732	379	379
UTR4.oligo815	1799	1799
UTR11.oligo69	987	987
UTR4.oligo420	550	550
UTR14.oligo343	591	591
UTR16.oligo490	516	516
UTR12.oligo609	181	181
UTR15.oligo932	189	189
UTR16.oligo692	1434	1434
UTR13.oligo211	1025	1025
UTR7.oligo515	1854	1854
UTR10.oligo103	1233	1233
UTR13.oligo66	465	465
UTR15.oligo401	608	608
UTR14.oligo43	1165	1165
UTR7.oligo179	532	532
UTR13.oligo361	1608	1608
UTR15.oligo342	216	216
UTR4.oligo635	1123	1123
UTR5.oligo119	1267	1267
UTR16.oligo446	225	225
UTR17.oligo270	1664	1664
UTR7.oligo223	1270	1270
UTR16.oligo204	1670	1670
UTR17.oligo180	1698	1698
UTR1.oligo46	766	766
UTR5.oligo401	806	806
UTR3.oligo63	1198	1198
UTR8.oligo14	1294	1294
UTR15.oligo832	242	242
UTR5.oligo38	486	486
UTR7.oligo315	519	519
UTR14.oligo82	446	446
UTR15.oligo363	666	666
UTR3.oligo187	322	322
UTR15.oligo438	1871	1871
UTR13.oligo429	722	722
UTR16.oligo476	1811	1811
UTR4.oligo295	1563	1563
UTR12.oligo49	1549	1549
UTR7.oligo176	1547	1547
UTR17.oligo239	694	694
UTR1.oligo156	932	932
UTR6.oligo267	1709	1709
UTR12.oligo56	924	924
UTR10.oligo321	1838	1838
UTR7.oligo428	1185	1185
UTR1.oligo719	585	585
UTR5.oligo99	1515	1515
UTR1.oligo426	434	434
UTR3.oligo169	711	711
UTR7.oligo191	750	750
UTR1.oligo192	763	763
UTR3.oligo140	1762	1762
UTR13.oligo371	498	498
UTR3.oligo619	1353	1353
UTR9.oligo73	683	683
UTR5.oligo97	679	679
UTR13.oligo129	332	332
UTR3.oligo383	1573	1573
UTR16.oligo467	1343	1343
UTR14.oligo198	1239	1239
UTR1.oligo389	747	747
UTR14.oligo358	471	471
UTR14.oligo318	700	700
UTR14.oligo229	1191	1191
UTR4.oligo674	1808	1808
UTR15.oligo431	619	619
UTR10.oligo479	461	461
UTR16.oligo525	768	768
UTR15.oligo632	1634	1634
UTR2.oligo30	794	794
UTR16.oligo27	698	698
UTR13.oligo475	1406	1406
UTR13.oligo265	1445	1445
UTR1.oligo690	1308	1308
UTR14.oligo267	333	333
UTR1.oligo95	517	517
UTR17.oligo505	1742	1742
UTR12.oligo711	1855	1855
UTR4.oligo411	1459	1459
UTR6.oligo179	547	547
UTR1.oligo454	1596	1596
UTR14.oligo290	1217	1217
UTR14.oligo18	534	534
UTR15.oligo882	1144	1144
UTR4.oligo79	1356	1356
UTR1.oligo364	619	619
UTR15.oligo436	1011	1011
UTR12.oligo400	552	552
UTR7.oligo101	930	930
UTR15.oligo696	545	545
UTR11.oligo123	367	367
UTR12.oligo91	1097	1097
UTR17.oligo282	1672	1672
UTR4.oligo878	1129	1129
UTR5.oligo173	1292	1292
UTR17.oligo53	894	894
UTR16.oligo126	893	893
UTR7.oligo665	1733	1733
UTR1.oligo121	1351	1351
UTR9.oligo458	684	684
UTR5.oligo206	1081	1081
UTR13.oligo241	1568	1568
UTR6.oligo57	1656	1656
UTR7.oligo403	1295	1295
UTR10.oligo445	1421	1421
UTR3.oligo106	1070	1070
UTR2.oligo110	255	255
UTR15.oligo10	214	214
UTR17.oligo66	19	19
UTR4.oligo133	885	885
UTR5.oligo295	1817	1817
UTR3.oligo413	1567	1567
UTR5.oligo164	753	753
UTR1.oligo56	1409	1409
UTR15.oligo730	378	378
UTR2.oligo77	465	465
UTR2.oligo66	895	895
UTR15.oligo161	1070	1070
UTR15.oligo910	1384	1384
UTR5.oligo80	845	845
UTR12.oligo203	632	632
UTR12.oligo77	617	617
UTR10.oligo348	1875	1875
UTR13.oligo360	1370	1370
UTR15.oligo32	1817	1817
UTR7.oligo602	214	214
UTR12.oligo269	885	885
UTR17.oligo83	724	724
UTR15.oligo502	350	350
UTR3.oligo289	1354	1354
UTR1.oligo531	989	989
UTR13.oligo370	391	391
UTR1.oligo77	362	362
UTR17.oligo904	707	707
UTR3.oligo220	406	406
UTR4.oligo633	727	727
UTR15.oligo354	1383	1383
UTR17.oligo772	285	285
UTR9.oligo74	1494	1494
UTR13.oligo85	900	900
UTR3.oligo68	871	871
UTR2.oligo238	1737	1737
UTR15.oligo247	1190	1190
UTR7.oligo240	1028	1028
UTR12.oligo830	1221	1221
UTR11.oligo75	534	534
UTR5.oligo96	1089	1089
UTR1.oligo370	732	732
UTR8.oligo57	844	844
UTR15.oligo589	176	176
UTR2.oligo283	1579	1579
UTR15.oligo205	811	811
UTR12.oligo250	949	949
UTR13.oligo23	1775	1775
UTR9.oligo368	962	962
UTR12.oligo576	201	201
UTR1.oligo561	195	195
UTR16.oligo1	1541	1541
UTR2.oligo113	1565	1565
UTR3.oligo618	211	211
UTR1.oligo190	767	767
UTR17.oligo818	1590	1590
UTR12.oligo788	1272	1272
UTR4.oligo526	1603	1603
UTR5.oligo63	1870	1870
UTR14.oligo394	513	513
UTR16.oligo341	821	821
UTR1.oligo879	1070	1070
UTR3.oligo584	670	670
UTR4.oligo650	245	245
UTR9.oligo330	1538	1538
UTR10.oligo474	1046	1046
UTR15.oligo704	669	669
UTR15.oligo239	475	475
UTR13.oligo169	1313	1313
UTR11.oligo43	1372	1372
UTR7.oligo69	791	791
UTR8.oligo92	1301	1301
UTR16.oligo36	1169	1169
UTR7.oligo313	1468	1468
UTR9.oligo102	857	857
UTR3.oligo610	1612	1612
UTR16.oligo466	621	621
UTR1.oligo16	1183	1183
UTR15.oligo385	1044	1044
UTR4.oligo230	702	702
UTR16.oligo611	1477	1477
UTR10.oligo340	1092	1092
UTR1.oligo134	1513	1513
UTR15.oligo618	1854	1854
UTR4.oligo610	586	586
UTR15.oligo657	861	861
UTR15.oligo270	577	577
UTR3.oligo216	1297	1297
UTR9.oligo9	858	858
UTR4.oligo188	1344	1344
UTR16.oligo294	1707	1707
UTR6.oligo383	846	846
UTR4.oligo157	502	502
UTR13.oligo198	300	300
UTR16.oligo642	1476	1476
UTR7.oligo711	1611	1611
UTR3.oligo352	800	800
UTR9.oligo437	1478	1478
UTR10.oligo491	439	439
UTR2.oligo289	661	661
UTR13.oligo457	462	462
UTR14.oligo441	388	388
UTR15.oligo549	1639	1639
UTR7.oligo22	1778	1778
UTR5.oligo113	1898	1898
UTR1.oligo568	789	789
UTR16.oligo678	1338	1338
UTR3.oligo167	713	713
UTR2.oligo208	203	203
UTR7.oligo658	878	878
UTR3.oligo552	403	403
UTR6.oligo437	1260	1260
UTR6.oligo444	1425	1425
UTR14.oligo454	1755	1755
UTR9.oligo506	1053	1053
UTR14.oligo92	954	954
UTR6.oligo349	1359	1359
UTR17.oligo593	1562	1562
UTR12.oligo646	908	908
UTR12.oligo253	1378	1378
UTR3.oligo620	1010	1010
UTR2.oligo206	621	621
UTR5.oligo298	666	666
UTR9.oligo557	707	707
UTR16.oligo34	1489	1489
UTR15.oligo845	1734	1734
UTR17.oligo216	460	460
UTR4.oligo839	777	777
UTR17.oligo38	618	618
UTR13.oligo135	786	786
UTR15.oligo386	1381	1381
UTR7.oligo287	1114	1114
UTR11.oligo8	973	973
UTR15.oligo352	702	702
UTR1.oligo308	886	886
UTR13.oligo309	512	512
UTR15.oligo269	403	403
UTR17.oligo30	380	380
UTR14.oligo429	1878	1878
UTR16.oligo599	780	780
UTR5.oligo240	1007	1007
UTR1.oligo599	383	383
UTR1.oligo628	378	378
UTR2.oligo212	704	704
UTR1.oligo636	856	856
UTR17.oligo581	657	657
UTR7.oligo513	972	972
UTR12.oligo120	73	73
UTR17.oligo47	1212	1212
UTR16.oligo77	311	311
UTR8.oligo105	1515	1515
UTR3.oligo97	948	948
UTR6.oligo531	1190	1190
UTR4.oligo514	414	414
UTR17.oligo808	736	736
UTR9.oligo273	469	469
UTR4.oligo785	170	170
UTR11.oligo115	471	471
UTR16.oligo256	552	552
UTR5.oligo105	138	138
UTR7.oligo611	570	570
UTR1.oligo588	1074	1074
UTR13.oligo178	1089	1089
UTR14.oligo433	603	603
UTR14.oligo38	1011	1011
UTR4.oligo688	1365	1365
UTR13.oligo143	1719	1719
UTR6.oligo73	774	774
UTR17.oligo676	935	935
UTR3.oligo301	539	539
UTR1.oligo410	669	669
UTR4.oligo784	398	398
UTR9.oligo234	995	995
UTR14.oligo74	1536	1536
UTR17.oligo373	1443	1443
UTR3.oligo631	547	547
UTR3.oligo342	874	874
UTR12.oligo461	1270	1270
UTR14.oligo442	181	181
UTR8.oligo129	925	925
UTR3.oligo267	352	352
UTR5.oligo233	1311	1311
UTR8.oligo96	413	413
UTR14.oligo436	1183	1183
UTR16.oligo581	786	786
UTR14.oligo126	743	743
UTR6.oligo360	371	371
UTR1.oligo78	851	851
UTR16.oligo175	419	419
UTR3.oligo132	1717	1717
UTR2.oligo92	1461	1461
UTR17.oligo859	1484	1484
UTR4.oligo512	1196	1196
UTR6.oligo312	469	469
UTR10.oligo180	1619	1619
UTR17.oligo685	1659	1659
UTR6.oligo248	1436	1436
UTR17.oligo572	1475	1475
UTR14.oligo354	493	493
UTR4.oligo25	189	189
UTR17.oligo732	960	960
UTR13.oligo177	393	393
UTR7.oligo443	1646	1646
UTR10.oligo271	1190	1190
UTR1.oligo705	1116	1116
UTR4.oligo125	1236	1236
UTR4.oligo421	750	750
UTR14.oligo370	681	681
UTR10.oligo342	1008	1008
UTR14.oligo427	1634	1634
UTR17.oligo637	937	937
UTR7.oligo89	419	419
UTR10.oligo488	558	558
UTR17.oligo589	247	247
UTR13.oligo326	1600	1600
UTR16.oligo372	962	962
UTR11.oligo85	1896	1896
UTR1.oligo592	159	159
UTR12.oligo415	1072	1072
UTR17.oligo323	1277	1277
UTR15.oligo517	875	875
UTR6.oligo448	1091	1091
UTR12.oligo426	722	722
UTR4.oligo562	278	278
UTR12.oligo555	1142	1142
UTR3.oligo73	834	834
UTR12.oligo29	1515	1515
UTR14.oligo172	1642	1642
UTR10.oligo540	361	361
UTR17.oligo829	52	52
UTR7.oligo199	113	113
UTR4.oligo740	1448	1448
UTR3.oligo387	523	523
UTR13.oligo408	1858	1858
UTR4.oligo592	970	970
UTR14.oligo3	316	316
UTR4.oligo49	434	434
UTR14.oligo362	970	970
UTR4.oligo200	554	554
UTR12.oligo746	859	859
UTR6.oligo509	754	754
UTR4.oligo61	964	964
UTR3.oligo353	729	729
UTR9.oligo12	426	426
UTR11.oligo174	582	582
UTR1.oligo255	1092	1092
UTR7.oligo519	1118	1118
UTR17.oligo682	1912	1912
UTR16.oligo374	936	936
UTR8.oligo106	563	563
UTR7.oligo386	657	657
UTR3.oligo442	1089	1089
UTR10.oligo261	933	933
UTR13.oligo466	334	334
UTR17.oligo22	1543	1543
UTR12.oligo199	488	488
UTR17.oligo915	1324	1324
UTR16.oligo533	1421	1421
UTR1.oligo540	1337	1337
UTR9.oligo334	305	305
UTR5.oligo152	1468	1468
UTR2.oligo243	933	933
UTR4.oligo697	663	663
UTR12.oligo110	1857	1857
UTR12.oligo30	275	275
UTR12.oligo533	1436	1436
UTR11.oligo168	1037	1037
UTR12.oligo128	962	962
UTR11.oligo24	1217	1217
UTR12.oligo227	1322	1322
UTR17.oligo218	590	590
UTR17.oligo654	1461	1461
UTR5.oligo255	103	103
UTR7.oligo10	805	805
UTR16.oligo590	524	524
UTR9.oligo432	1527	1527
UTR12.oligo740	1276	1276
UTR12.oligo10	864	864
UTR13.oligo276	816	816
UTR4.oligo321	856	856
UTR2.oligo105	1123	1123
UTR10.oligo90	364	364
UTR15.oligo55	1671	1671
UTR2.oligo239	1841	1841
UTR16.oligo421	1924	1924
UTR10.oligo289	1868	1868
UTR13.oligo445	321	321
UTR17.oligo472	980	980
UTR17.oligo836	1135	1135
UTR3.oligo538	445	445
UTR4.oligo545	1696	1696
UTR7.oligo175	1377	1377
UTR17.oligo811	391	391
UTR13.oligo262	1830	1830
UTR3.oligo108	1542	1542
UTR7.oligo299	1753	1753
UTR12.oligo318	356	356
UTR4.oligo535	1156	1156
UTR1.oligo105	986	986
UTR4.oligo572	1507	1507
UTR15.oligo758	1828	1828
UTR4.oligo80	1786	1786
UTR7.oligo632	675	675
UTR14.oligo258	1607	1607
UTR12.oligo528	444	444
UTR12.oligo14	163	163
UTR15.oligo873	510	510
UTR2.oligo199	421	421
UTR3.oligo242	1654	1654
UTR4.oligo274	1203	1203
UTR4.oligo810	948	948
UTR3.oligo354	699	699
UTR4.oligo715	738	738
UTR14.oligo110	1825	1825
UTR13.oligo90	779	779
UTR4.oligo281	1660	1660
UTR17.oligo336	1344	1344
UTR15.oligo888	1831	1831
UTR5.oligo365	1200	1200
UTR11.oligo128	529	529
UTR12.oligo50	542	542
UTR15.oligo936	1775	1775
UTR17.oligo658	1883	1883
UTR1.oligo90	275	275
UTR11.oligo127	1232	1232
UTR17.oligo854	1767	1767
UTR14.oligo49	1266	1266
UTR15.oligo52	757	757
UTR1.oligo687	148	148
UTR17.oligo163	1528	1528
UTR4.oligo116	797	797
UTR2.oligo90	1413	1413
UTR9.oligo61	264	264
UTR15.oligo151	1320	1320
UTR9.oligo510	1472	1472
UTR15.oligo294	590	590
UTR5.oligo44	216	216
UTR1.oligo480	895	895
UTR2.oligo286	1092	1092
UTR6.oligo28	329	329
UTR2.oligo275	939	939
UTR15.oligo93	1767	1767
UTR4.oligo220	1515	1515
UTR15.oligo703	390	390
UTR5.oligo31	525	525
UTR6.oligo264	1689	1689
UTR7.oligo248	529	529
UTR15.oligo669	1734	1734
UTR10.oligo495	370	370
UTR16.oligo512	682	682
UTR10.oligo583	1176	1176
UTR16.oligo447	1174	1174
UTR6.oligo270	1807	1807
UTR12.oligo504	162	162
UTR13.oligo201	513	513
UTR12.oligo186	1087	1087
UTR10.oligo304	1718	1718
UTR13.oligo507	495	495
UTR15.oligo400	1729	1729
UTR4.oligo94	1685	1685
UTR17.oligo188	1458	1458
UTR12.oligo175	284	284
UTR12.oligo288	267	267
UTR15.oligo280	747	747
UTR2.oligo252	330	330
UTR1.oligo708	1295	1295
UTR1.oligo635	240	240
UTR2.oligo120	445	445
UTR17.oligo790	1822	1822
UTR1.oligo436	825	825
UTR14.oligo210	229	229
UTR12.oligo495	212	212
UTR3.oligo122	1170	1170
UTR9.oligo513	514	514
UTR12.oligo328	1828	1828
UTR7.oligo670	1030	1030
UTR10.oligo472	992	992
UTR10.oligo510	517	517
UTR4.oligo268	1162	1162
UTR12.oligo713	1586	1586
UTR9.oligo308	571	571
